COU,Country,VAR,Indicator,YEAR,Year,Value,Flag Codes,Flags
IRL,Ireland,IND-ENE-AVIA-DOM,Share of CO2 emissions from domestic aviation in total CO2 emissions from transport,2017,2017,0.08976446,,
IRL,Ireland,IND-ENE-AVIA-DOM,Share of CO2 emissions from domestic aviation in total CO2 emissions from transport,2018,2018,0.148035347,,
IRL,Ireland,IND-ENE-RAIL,Share of CO2 emissions from rail in total CO2 emissions from transport,2000,2000,1.18343912,,
IRL,Ireland,IND-ENE-RAIL,Share of CO2 emissions from rail in total CO2 emissions from transport,2001,2001,1.217587183,,
IRL,Ireland,IND-ENE-RAIL,Share of CO2 emissions from rail in total CO2 emissions from transport,2002,2002,1.053118578,,
IRL,Ireland,IND-ENE-RAIL,Share of CO2 emissions from rail in total CO2 emissions from transport,2003,2003,1.14605079,,
IRL,Ireland,IND-ENE-RAIL,Share of CO2 emissions from rail in total CO2 emissions from transport,2004,2004,1.13127512,,
IRL,Ireland,IND-ENE-RAIL,Share of CO2 emissions from rail in total CO2 emissions from transport,2005,2005,0.936769522,,
IRL,Ireland,IND-ENE-RAIL,Share of CO2 emissions from rail in total CO2 emissions from transport,2006,2006,0.859558097,,
IRL,Ireland,IND-ENE-RAIL,Share of CO2 emissions from rail in total CO2 emissions from transport,2007,2007,0.91242565,,
IRL,Ireland,IND-ENE-RAIL,Share of CO2 emissions from rail in total CO2 emissions from transport,2008,2008,1.013294451,,
IRL,Ireland,IND-ENE-RAIL,Share of CO2 emissions from rail in total CO2 emissions from transport,2009,2009,0.994392036,,
IRL,Ireland,IND-ENE-RAIL,Share of CO2 emissions from rail in total CO2 emissions from transport,2010,2010,1.022156248,,
IRL,Ireland,IND-ENE-RAIL,Share of CO2 emissions from rail in total CO2 emissions from transport,2011,2011,1.112529524,,
IRL,Ireland,IND-ENE-RAIL,Share of CO2 emissions from rail in total CO2 emissions from transport,2012,2012,1.111285866,,
IRL,Ireland,IND-ENE-RAIL,Share of CO2 emissions from rail in total CO2 emissions from transport,2013,2013,1.100199277,,
IRL,Ireland,IND-ENE-RAIL,Share of CO2 emissions from rail in total CO2 emissions from transport,2014,2014,0.96760298,,
IRL,Ireland,IND-ENE-RAIL,Share of CO2 emissions from rail in total CO2 emissions from transport,2015,2015,0.996586729,,
IRL,Ireland,IND-ENE-RAIL,Share of CO2 emissions from rail in total CO2 emissions from transport,2016,2016,0.925069403,,
IRL,Ireland,IND-ENE-RAIL,Share of CO2 emissions from rail in total CO2 emissions from transport,2017,2017,0.974198569,,
IRL,Ireland,IND-ENE-RAIL,Share of CO2 emissions from rail in total CO2 emissions from transport,2018,2018,0.978162301,,
IRL,Ireland,IND-ENE-MAR,Share of CO2 emissions from international maritime bunkers in total CO2 emissions,2000,2000,1.159512918,,
IRL,Ireland,IND-ENE-MAR,Share of CO2 emissions from international maritime bunkers in total CO2 emissions,2001,2001,1.175135717,,
IRL,Ireland,IND-ENE-MAR,Share of CO2 emissions from international maritime bunkers in total CO2 emissions,2002,2002,1.107555085,,
IRL,Ireland,IND-ENE-MAR,Share of CO2 emissions from international maritime bunkers in total CO2 emissions,2003,2003,1.273184153,,
IRL,Ireland,IND-ENE-MAR,Share of CO2 emissions from international maritime bunkers in total CO2 emissions,2004,2004,1.105342621,,
IRL,Ireland,IND-ENE-MAR,Share of CO2 emissions from international maritime bunkers in total CO2 emissions,2005,2005,0.735687402,,
IRL,Ireland,IND-ENE-MAR,Share of CO2 emissions from international maritime bunkers in total CO2 emissions,2006,2006,0.889075034,,
IRL,Ireland,IND-ENE-MAR,Share of CO2 emissions from international maritime bunkers in total CO2 emissions,2007,2007,0.78985263,,
IRL,Ireland,IND-ENE-MAR,Share of CO2 emissions from international maritime bunkers in total CO2 emissions,2008,2008,0.500252124,,
IRL,Ireland,IND-ENE-MAR,Share of CO2 emissions from international maritime bunkers in total CO2 emissions,2009,2009,0.758630073,,
IRL,Ireland,IND-ENE-MAR,Share of CO2 emissions from international maritime bunkers in total CO2 emissions,2010,2010,1.080159886,,
IRL,Ireland,IND-ENE-MAR,Share of CO2 emissions from international maritime bunkers in total CO2 emissions,2011,2011,0.941476136,,
IRL,Ireland,IND-ENE-MAR,Share of CO2 emissions from international maritime bunkers in total CO2 emissions,2012,2012,1.094390015,,
IRL,Ireland,IND-ENE-MAR,Share of CO2 emissions from international maritime bunkers in total CO2 emissions,2013,2013,1.292067674,,
IRL,Ireland,IND-ENE-MAR,Share of CO2 emissions from international maritime bunkers in total CO2 emissions,2014,2014,1.209536561,,
IRL,Ireland,IND-ENE-MAR,Share of CO2 emissions from international maritime bunkers in total CO2 emissions,2015,2015,1.382105378,,
IRL,Ireland,IND-ENE-MAR,Share of CO2 emissions from international maritime bunkers in total CO2 emissions,2016,2016,1.323755949,,
IRL,Ireland,IND-ENE-MAR,Share of CO2 emissions from international maritime bunkers in total CO2 emissions,2017,2017,1.341911584,,
IRL,Ireland,IND-ENE-MAR,Share of CO2 emissions from international maritime bunkers in total CO2 emissions,2018,2018,1.406921449,,
IRL,Ireland,IND-ENE-AVIA-INT,Share of CO2 emissions from international aviation bunkers in total CO2 emissions,2000,2000,4.260671231,,
IRL,Ireland,IND-ENE-AVIA-INT,Share of CO2 emissions from international aviation bunkers in total CO2 emissions,2001,2001,4.862118861,,
IRL,Ireland,IND-ENE-AVIA-INT,Share of CO2 emissions from international aviation bunkers in total CO2 emissions,2002,2002,5.269698487,,
IRL,Ireland,IND-ENE-AVIA-INT,Share of CO2 emissions from international aviation bunkers in total CO2 emissions,2003,2003,5.171436045,,
IRL,Ireland,IND-ENE-AVIA-INT,Share of CO2 emissions from international aviation bunkers in total CO2 emissions,2004,2004,4.839079102,,
IRL,Ireland,IND-ENE-AVIA-INT,Share of CO2 emissions from international aviation bunkers in total CO2 emissions,2005,2005,5.349539133,,
IRL,Ireland,IND-ENE-AVIA-INT,Share of CO2 emissions from international aviation bunkers in total CO2 emissions,2006,2006,5.336042805,,
IRL,Ireland,IND-ENE-AVIA-INT,Share of CO2 emissions from international aviation bunkers in total CO2 emissions,2007,2007,6.493855559,,
IRL,Ireland,IND-ENE-AVIA-INT,Share of CO2 emissions from international aviation bunkers in total CO2 emissions,2008,2008,6.149815716,,
IRL,Ireland,IND-ENE-AVIA-INT,Share of CO2 emissions from international aviation bunkers in total CO2 emissions,2009,2009,4.183024815,,
IRL,Ireland,IND-ENE-AVIA-INT,Share of CO2 emissions from international aviation bunkers in total CO2 emissions,2010,2010,5.468274636,,
IRL,Ireland,IND-ENE-AVIA-INT,Share of CO2 emissions from international aviation bunkers in total CO2 emissions,2011,2011,5.715972921,,
IRL,Ireland,IND-ENE-AVIA-INT,Share of CO2 emissions from international aviation bunkers in total CO2 emissions,2012,2012,4.715909629,,
IRL,Ireland,IND-ENE-AVIA-INT,Share of CO2 emissions from international aviation bunkers in total CO2 emissions,2013,2013,5.410280912,,
IRL,Ireland,IND-ENE-AVIA-INT,Share of CO2 emissions from international aviation bunkers in total CO2 emissions,2014,2014,6.349561637,,
IRL,Ireland,IND-ENE-AVIA-INT,Share of CO2 emissions from international aviation bunkers in total CO2 emissions,2015,2015,6.925057258,,
IRL,Ireland,IND-ENE-AVIA-INT,Share of CO2 emissions from international aviation bunkers in total CO2 emissions,2016,2016,6.846799594,,
IRL,Ireland,IND-ENE-AVIA-INT,Share of CO2 emissions from international aviation bunkers in total CO2 emissions,2017,2017,8.320970823,,
IRL,Ireland,IND-ENE-AVIA-INT,Share of CO2 emissions from international aviation bunkers in total CO2 emissions,2018,2018,9.075329553,,
IRL,Ireland,IND-ENE-FUEL-GDP,Motor fuel deliveries in tonnes per one million units of current USD GDP,2000,2000,32.86663841,,
IRL,Ireland,IND-ENE-FUEL-GDP,Motor fuel deliveries in tonnes per one million units of current USD GDP,2001,2001,30.85239402,,
IRL,Ireland,IND-ENE-FUEL-GDP,Motor fuel deliveries in tonnes per one million units of current USD GDP,2002,2002,26.68019798,,
IRL,Ireland,IND-ENE-FUEL-GDP,Motor fuel deliveries in tonnes per one million units of current USD GDP,2003,2003,21.3182793,,
IRL,Ireland,IND-ENE-FUEL-GDP,Motor fuel deliveries in tonnes per one million units of current USD GDP,2004,2004,19.10134884,,
IRL,Ireland,IND-ENE-FUEL-GDP,Motor fuel deliveries in tonnes per one million units of current USD GDP,2005,2005,18.75046984,,
IRL,Ireland,IND-ENE-FUEL-GDP,Motor fuel deliveries in tonnes per one million units of current USD GDP,2006,2006,17.90958669,,
IRL,Ireland,IND-ENE-FUEL-GDP,Motor fuel deliveries in tonnes per one million units of current USD GDP,2007,2007,16.72455965,,
IRL,Ireland,IND-ENE-FUEL-GDP,Motor fuel deliveries in tonnes per one million units of current USD GDP,2008,2008,15.60676833,,
IRL,Ireland,IND-ENE-FUEL-GDP,Motor fuel deliveries in tonnes per one million units of current USD GDP,2009,2009,16.73318091,,
IRL,Ireland,IND-ENE-FUEL-GDP,Motor fuel deliveries in tonnes per one million units of current USD GDP,2010,2010,16.77418486,,
IRL,Ireland,IND-ENE-FUEL-GDP,Motor fuel deliveries in tonnes per one million units of current USD GDP,2011,2011,14.59310712,,
IRL,Ireland,IND-ENE-FUEL-GDP,Motor fuel deliveries in tonnes per one million units of current USD GDP,2012,2012,14.97866655,,
IRL,Ireland,IND-ENE-FUEL-GDP,Motor fuel deliveries in tonnes per one million units of current USD GDP,2013,2013,13.87192764,,
IRL,Ireland,IND-ENE-FUEL-GDP,Motor fuel deliveries in tonnes per one million units of current USD GDP,2014,2014,13.67765979,,
IRL,Ireland,IND-ENE-FUEL-GDP,Motor fuel deliveries in tonnes per one million units of current USD GDP,2015,2015,12.34495075,,
IRL,Ireland,IND-ENE-FUEL-GDP,Motor fuel deliveries in tonnes per one million units of current USD GDP,2016,2016,11.97096691,,
IRL,Ireland,IND-ENE-FUEL-GDP,Motor fuel deliveries in tonnes per one million units of current USD GDP,2017,2017,11.58900695,,
IRL,Ireland,IND-ENE-FUEL-GDP,Motor fuel deliveries in tonnes per one million units of current USD GDP,2018,2018,11.23671228,,
IRL,Ireland,IND-ENE-FUEL-GDP,Motor fuel deliveries in tonnes per one million units of current USD GDP,2019,2019,12.34889254,,
IRL,Ireland,IND-ENE-FUEL-PC,Motor fuel deliveries in tonnes per inhabitant,2000,2000,0.864612236,,
IRL,Ireland,IND-ENE-FUEL-PC,Motor fuel deliveries in tonnes per inhabitant,2001,2001,0.87164723,,
IRL,Ireland,IND-ENE-FUEL-PC,Motor fuel deliveries in tonnes per inhabitant,2002,2002,0.872341362,,
IRL,Ireland,IND-ENE-FUEL-PC,Motor fuel deliveries in tonnes per inhabitant,2003,2003,0.87826387,,
IRL,Ireland,IND-ENE-FUEL-PC,Motor fuel deliveries in tonnes per inhabitant,2004,2004,0.911489236,,
IRL,Ireland,IND-ENE-FUEL-PC,Motor fuel deliveries in tonnes per inhabitant,2005,2005,0.954346652,,
IRL,Ireland,IND-ENE-FUEL-PC,Motor fuel deliveries in tonnes per inhabitant,2006,2006,0.973420245,,
IRL,Ireland,IND-ENE-FUEL-PC,Motor fuel deliveries in tonnes per inhabitant,2007,2007,1.027519799,,
IRL,Ireland,IND-ENE-FUEL-PC,Motor fuel deliveries in tonnes per inhabitant,2008,2008,0.960008411,,
IRL,Ireland,IND-ENE-FUEL-PC,Motor fuel deliveries in tonnes per inhabitant,2009,2009,0.875341069,,
IRL,Ireland,IND-ENE-FUEL-PC,Motor fuel deliveries in tonnes per inhabitant,2010,2010,0.817954653,,
IRL,Ireland,IND-ENE-FUEL-PC,Motor fuel deliveries in tonnes per inhabitant,2011,2011,0.757628026,,
IRL,Ireland,IND-ENE-FUEL-PC,Motor fuel deliveries in tonnes per inhabitant,2012,2012,0.732683079,,
IRL,Ireland,IND-ENE-FUEL-PC,Motor fuel deliveries in tonnes per inhabitant,2013,2013,0.715858936,,
IRL,Ireland,IND-ENE-FUEL-PC,Motor fuel deliveries in tonnes per inhabitant,2014,2014,0.760025248,,
IRL,Ireland,IND-ENE-FUEL-PC,Motor fuel deliveries in tonnes per inhabitant,2015,2015,0.765638648,,
IRL,Ireland,IND-ENE-FUEL-PC,Motor fuel deliveries in tonnes per inhabitant,2016,2016,0.757044456,,
IRL,Ireland,IND-ENE-FUEL-PC,Motor fuel deliveries in tonnes per inhabitant,2017,2017,0.809171217,,
IRL,Ireland,IND-ENE-FUEL-PC,Motor fuel deliveries in tonnes per inhabitant,2018,2018,0.883443771,,
IRL,Ireland,IND-ENE-FUEL-PC,Motor fuel deliveries in tonnes per inhabitant,2019,2019,0.971375978,,
IRL,Ireland,IND-ENE-FUEL-VEH,Motor fuel deliveries in tonnes per road motor vehicle,2000,2000,1.95368171,,
IRL,Ireland,IND-ENE-FUEL-VEH,Motor fuel deliveries in tonnes per road motor vehicle,2001,2001,1.903954802,,
IRL,Ireland,IND-ENE-FUEL-VEH,Motor fuel deliveries in tonnes per road motor vehicle,2002,2002,1.854054054,,
IRL,Ireland,IND-ENE-FUEL-VEH,Motor fuel deliveries in tonnes per road motor vehicle,2003,2003,1.812080537,,
IRL,Ireland,IND-ENE-FUEL-VEH,Motor fuel deliveries in tonnes per road motor vehicle,2004,2004,1.822200393,,
IRL,Ireland,IND-ENE-FUEL-VEH,Motor fuel deliveries in tonnes per road motor vehicle,2005,2005,1.85600748,,
IRL,Ireland,IND-ENE-FUEL-VEH,Motor fuel deliveries in tonnes per road motor vehicle,2006,2006,1.81184669,,
IRL,Ireland,IND-ENE-FUEL-VEH,Motor fuel deliveries in tonnes per road motor vehicle,2007,2007,1.850941851,,
IRL,Ireland,IND-ENE-FUEL-VEH,Motor fuel deliveries in tonnes per road motor vehicle,2008,2008,1.725380304,,
IRL,Ireland,IND-ENE-FUEL-VEH,Motor fuel deliveries in tonnes per road motor vehicle,2009,2009,1.608811587,,
IRL,Ireland,IND-ENE-FUEL-VEH,Motor fuel deliveries in tonnes per road motor vehicle,2010,2010,1.543626911,,
IRL,Ireland,IND-ENE-FUEL-VEH,Motor fuel deliveries in tonnes per road motor vehicle,2011,2011,1.43083579,,
IRL,Ireland,IND-ENE-FUEL-VEH,Motor fuel deliveries in tonnes per road motor vehicle,2012,2012,1.402283517,,
IRL,Ireland,IND-ENE-FUEL-VEH,Motor fuel deliveries in tonnes per road motor vehicle,2013,2013,1.33330272,,
IRL,Ireland,IND-ENE-FUEL-VEH,Motor fuel deliveries in tonnes per road motor vehicle,2014,2014,1.407374483,,
IRL,Ireland,IND-ENE-FUEL-VEH,Motor fuel deliveries in tonnes per road motor vehicle,2015,2015,1.400617984,,
IRL,Ireland,IND-ENE-FUEL-VEH,Motor fuel deliveries in tonnes per road motor vehicle,2016,2016,1.371450515,,
IRL,Ireland,IND-ENE-FUEL-VEH,Motor fuel deliveries in tonnes per road motor vehicle,2017,2017,1.453727915,,
IRL,Ireland,IND-ENE-FUEL-VEH,Motor fuel deliveries in tonnes per road motor vehicle,2018,2018,1.582207452,,
IRL,Ireland,IND-ENE-FUEL-VEH,Motor fuel deliveries in tonnes per road motor vehicle,2019,2019,1.710718256,,
ITA,Italy,IND-ENE-GDP,CO2 emissions from transport in tonnes per one million units of current USD GDP,2000,2000,101.4776873,,
ITA,Italy,IND-ENE-GDP,CO2 emissions from transport in tonnes per one million units of current USD GDP,2001,2001,101.4445775,,
ITA,Italy,IND-ENE-GDP,CO2 emissions from transport in tonnes per one million units of current USD GDP,2002,2002,94.57348465,,
ITA,Italy,IND-ENE-GDP,CO2 emissions from transport in tonnes per one million units of current USD GDP,2003,2003,77.21047542,,
ITA,Italy,IND-ENE-GDP,CO2 emissions from transport in tonnes per one million units of current USD GDP,2004,2004,68.65899041,,
ITA,Italy,IND-ENE-GDP,CO2 emissions from transport in tonnes per one million units of current USD GDP,2005,2005,66.16983908,,
ITA,Italy,IND-ENE-GDP,CO2 emissions from transport in tonnes per one million units of current USD GDP,2006,2006,63.73631832,,
ITA,Italy,IND-ENE-GDP,CO2 emissions from transport in tonnes per one million units of current USD GDP,2007,2007,56.36198034,,
ITA,Italy,IND-ENE-GDP,CO2 emissions from transport in tonnes per one million units of current USD GDP,2008,2008,48.96018916,,
ITA,Italy,IND-ENE-GDP,CO2 emissions from transport in tonnes per one million units of current USD GDP,2009,2009,50.83850044,,
ITA,Italy,IND-ENE-GDP,CO2 emissions from transport in tonnes per one million units of current USD GDP,2010,2010,51.11526975,,
ITA,Italy,IND-ENE-GDP,CO2 emissions from transport in tonnes per one million units of current USD GDP,2011,2011,47.56035018,,
ITA,Italy,IND-ENE-GDP,CO2 emissions from transport in tonnes per one million units of current USD GDP,2012,2012,49.11984141,,
ITA,Italy,IND-ENE-GDP,CO2 emissions from transport in tonnes per one million units of current USD GDP,2013,2013,47.02469516,,
ITA,Italy,IND-ENE-GDP,CO2 emissions from transport in tonnes per one million units of current USD GDP,2014,2014,48.74761918,,
ITA,Italy,IND-ENE-GDP,CO2 emissions from transport in tonnes per one million units of current USD GDP,2015,2015,56.08534116,,
ITA,Italy,IND-ENE-GDP,CO2 emissions from transport in tonnes per one million units of current USD GDP,2016,2016,54.18610571,,
ITA,Italy,IND-ENE-GDP,CO2 emissions from transport in tonnes per one million units of current USD GDP,2017,2017,49.75599063,,
ITA,Italy,IND-ENE-GDP,CO2 emissions from transport in tonnes per one million units of current USD GDP,2018,2018,48.04120118,,
ITA,Italy,IND-ENE-PC,CO2 emissions from transport in tonnes per inhabitant,2000,2000,2.043516338,,
ITA,Italy,IND-ENE-PC,CO2 emissions from transport in tonnes per inhabitant,2001,2001,2.079710816,,
ITA,Italy,IND-ENE-PC,CO2 emissions from transport in tonnes per inhabitant,2002,2002,2.116204458,,
ITA,Italy,IND-ENE-PC,CO2 emissions from transport in tonnes per inhabitant,2003,2003,2.125320269,,
ITA,Italy,IND-ENE-PC,CO2 emissions from transport in tonnes per inhabitant,2004,2004,2.150206447,,
ITA,Italy,IND-ENE-PC,CO2 emissions from transport in tonnes per inhabitant,2005,2005,2.121080791,,
ITA,Italy,IND-ENE-PC,CO2 emissions from transport in tonnes per inhabitant,2006,2006,2.137060606,,
ITA,Italy,IND-ENE-PC,CO2 emissions from transport in tonnes per inhabitant,2007,2007,2.134471497,,
ITA,Italy,IND-ENE-PC,CO2 emissions from transport in tonnes per inhabitant,2008,2008,2.004669714,,
ITA,Italy,IND-ENE-PC,CO2 emissions from transport in tonnes per inhabitant,2009,2009,1.892551726,,
ITA,Italy,IND-ENE-PC,CO2 emissions from transport in tonnes per inhabitant,2010,2010,1.841971691,,
ITA,Italy,IND-ENE-PC,CO2 emissions from transport in tonnes per inhabitant,2011,2011,1.838190129,,
ITA,Italy,IND-ENE-PC,CO2 emissions from transport in tonnes per inhabitant,2012,2012,1.721725432,,
ITA,Italy,IND-ENE-PC,CO2 emissions from transport in tonnes per inhabitant,2013,2013,1.67220226,,
ITA,Italy,IND-ENE-PC,CO2 emissions from transport in tonnes per inhabitant,2014,2014,1.733744695,,
ITA,Italy,IND-ENE-PC,CO2 emissions from transport in tonnes per inhabitant,2015,2015,1.696155341,,
ITA,Italy,IND-ENE-PC,CO2 emissions from transport in tonnes per inhabitant,2016,2016,1.67764228,,
ITA,Italy,IND-ENE-PC,CO2 emissions from transport in tonnes per inhabitant,2017,2017,1.612427577,,
ITA,Italy,IND-ENE-PC,CO2 emissions from transport in tonnes per inhabitant,2018,2018,1.658385704,,
ITA,Italy,IND-ENE-SHARE,Share of CO2 emissions from transport in total CO2 emissions,2000,2000,27.67649622,,
ITA,Italy,IND-ENE-SHARE,Share of CO2 emissions from transport in total CO2 emissions,2001,2001,28.19964302,,
ITA,Italy,IND-ENE-SHARE,Share of CO2 emissions from transport in total CO2 emissions,2002,2002,28.26622568,,
ITA,Italy,IND-ENE-SHARE,Share of CO2 emissions from transport in total CO2 emissions,2003,2003,27.35694309,,
ITA,Italy,IND-ENE-SHARE,Share of CO2 emissions from transport in total CO2 emissions,2004,2004,27.26083067,,
ITA,Italy,IND-ENE-SHARE,Share of CO2 emissions from transport in total CO2 emissions,2005,2005,26.93895362,,
ITA,Italy,IND-ENE-SHARE,Share of CO2 emissions from transport in total CO2 emissions,2006,2006,27.66284635,,
ITA,Italy,IND-ENE-SHARE,Share of CO2 emissions from transport in total CO2 emissions,2007,2007,28.25501658,,
ITA,Italy,IND-ENE-SHARE,Share of CO2 emissions from transport in total CO2 emissions,2008,2008,27.49841129,,
ITA,Italy,IND-ENE-SHARE,Share of CO2 emissions from transport in total CO2 emissions,2009,2009,29.14674248,,
ITA,Italy,IND-ENE-SHARE,Share of CO2 emissions from transport in total CO2 emissions,2010,2010,27.85445419,,
ITA,Italy,IND-ENE-SHARE,Share of CO2 emissions from transport in total CO2 emissions,2011,2011,28.41671734,,
ITA,Italy,IND-ENE-SHARE,Share of CO2 emissions from transport in total CO2 emissions,2012,2012,27.95675308,,
ITA,Italy,IND-ENE-SHARE,Share of CO2 emissions from transport in total CO2 emissions,2013,2013,29.83725874,,
ITA,Italy,IND-ENE-SHARE,Share of CO2 emissions from transport in total CO2 emissions,2014,2014,33.02243732,,
ITA,Italy,IND-ENE-SHARE,Share of CO2 emissions from transport in total CO2 emissions,2015,2015,31.24668536,,
ITA,Italy,IND-ENE-SHARE,Share of CO2 emissions from transport in total CO2 emissions,2016,2016,31.23262482,,
ITA,Italy,IND-ENE-SHARE,Share of CO2 emissions from transport in total CO2 emissions,2017,2017,30.36291171,,
ITA,Italy,IND-ENE-SHARE,Share of CO2 emissions from transport in total CO2 emissions,2018,2018,31.59558212,,
ITA,Italy,IND-ENE-ROAD,Share of CO2 emissions from road in total CO2 emissions from transport,2000,2000,94.47026871,,
ITA,Italy,IND-ENE-ROAD,Share of CO2 emissions from road in total CO2 emissions from transport,2001,2001,94.6184904,,
ITA,Italy,IND-ENE-ROAD,Share of CO2 emissions from road in total CO2 emissions from transport,2002,2002,94.72163904,,
ITA,Italy,IND-ENE-ROAD,Share of CO2 emissions from road in total CO2 emissions from transport,2003,2003,94.29349143,,
ITA,Italy,IND-ENE-ROAD,Share of CO2 emissions from road in total CO2 emissions from transport,2004,2004,94.45306815,,
ITA,Italy,IND-ENE-ROAD,Share of CO2 emissions from road in total CO2 emissions from transport,2005,2005,94.43546147,,
ITA,Italy,IND-ENE-ROAD,Share of CO2 emissions from road in total CO2 emissions from transport,2006,2006,94.3332792,,
ITA,Italy,IND-ENE-ROAD,Share of CO2 emissions from road in total CO2 emissions from transport,2007,2007,94.39235642,,
ITA,Italy,IND-ENE-ROAD,Share of CO2 emissions from road in total CO2 emissions from transport,2008,2008,94.02523397,,
ITA,Italy,IND-ENE-ROAD,Share of CO2 emissions from road in total CO2 emissions from transport,2009,2009,94.60896083,,
ITA,Italy,IND-ENE-ROAD,Share of CO2 emissions from road in total CO2 emissions from transport,2010,2010,94.58872625,,
ITA,Italy,IND-ENE-ROAD,Share of CO2 emissions from road in total CO2 emissions from transport,2011,2011,94.50135174,,
ITA,Italy,IND-ENE-ROAD,Share of CO2 emissions from road in total CO2 emissions from transport,2012,2012,94.53370512,,
ITA,Italy,IND-ENE-ROAD,Share of CO2 emissions from road in total CO2 emissions from transport,2013,2013,94.26775187,,
ITA,Italy,IND-ENE-ROAD,Share of CO2 emissions from road in total CO2 emissions from transport,2014,2014,94.74711799,,
ITA,Italy,IND-ENE-ROAD,Share of CO2 emissions from road in total CO2 emissions from transport,2015,2015,94.62107307,,
ITA,Italy,IND-ENE-ROAD,Share of CO2 emissions from road in total CO2 emissions from transport,2016,2016,94.38670966,,
ITA,Italy,IND-ENE-ROAD,Share of CO2 emissions from road in total CO2 emissions from transport,2017,2017,94.16154168,,
ITA,Italy,IND-ENE-ROAD,Share of CO2 emissions from road in total CO2 emissions from transport,2018,2018,94.68334364,,
ITA,Italy,IND-ENE-AVIA-DOM,Share of CO2 emissions from domestic aviation in total CO2 emissions from transport,2000,2000,1.722731472,,
ITA,Italy,IND-ENE-AVIA-DOM,Share of CO2 emissions from domestic aviation in total CO2 emissions from transport,2001,2001,1.556895449,,
ITA,Italy,IND-ENE-AVIA-DOM,Share of CO2 emissions from domestic aviation in total CO2 emissions from transport,2002,2002,1.530321799,,
ITA,Italy,IND-ENE-AVIA-DOM,Share of CO2 emissions from domestic aviation in total CO2 emissions from transport,2003,2003,1.711364108,,
ITA,Italy,IND-ENE-AVIA-DOM,Share of CO2 emissions from domestic aviation in total CO2 emissions from transport,2004,2004,1.663288571,,
ITA,Italy,IND-ENE-AVIA-DOM,Share of CO2 emissions from domestic aviation in total CO2 emissions from transport,2005,2005,1.74787628,,
ITA,Italy,IND-ENE-AVIA-DOM,Share of CO2 emissions from domestic aviation in total CO2 emissions from transport,2006,2006,1.85332429,,
ITA,Italy,IND-ENE-AVIA-DOM,Share of CO2 emissions from domestic aviation in total CO2 emissions from transport,2007,2007,1.95713859,,
ITA,Italy,IND-ENE-AVIA-DOM,Share of CO2 emissions from domestic aviation in total CO2 emissions from transport,2008,2008,1.984041709,,
ITA,Italy,IND-ENE-AVIA-DOM,Share of CO2 emissions from domestic aviation in total CO2 emissions from transport,2009,2009,1.84465657,,
ITA,Italy,IND-ENE-AVIA-DOM,Share of CO2 emissions from domestic aviation in total CO2 emissions from transport,2010,2010,1.959894172,,
ITA,Italy,IND-ENE-AVIA-DOM,Share of CO2 emissions from domestic aviation in total CO2 emissions from transport,2011,2011,1.974575211,,
ITA,Italy,IND-ENE-AVIA-DOM,Share of CO2 emissions from domestic aviation in total CO2 emissions from transport,2012,2012,2.003485576,,
ITA,Italy,IND-ENE-AVIA-DOM,Share of CO2 emissions from domestic aviation in total CO2 emissions from transport,2013,2013,2.029870057,,
ITA,Italy,IND-ENE-AVIA-DOM,Share of CO2 emissions from domestic aviation in total CO2 emissions from transport,2014,2014,1.834916712,,
ITA,Italy,IND-ENE-AVIA-DOM,Share of CO2 emissions from domestic aviation in total CO2 emissions from transport,2015,2015,2.026624968,,
ITA,Italy,IND-ENE-AVIA-DOM,Share of CO2 emissions from domestic aviation in total CO2 emissions from transport,2016,2016,2.08874133,,
ITA,Italy,IND-ENE-AVIA-DOM,Share of CO2 emissions from domestic aviation in total CO2 emissions from transport,2017,2017,2.393311807,,
ITA,Italy,IND-ENE-AVIA-DOM,Share of CO2 emissions from domestic aviation in total CO2 emissions from transport,2018,2018,2.626776597,,
ITA,Italy,IND-ENE-RAIL,Share of CO2 emissions from rail in total CO2 emissions from transport,2000,2000,0.371651849,,
ITA,Italy,IND-ENE-RAIL,Share of CO2 emissions from rail in total CO2 emissions from transport,2001,2001,0.317025153,,
ITA,Italy,IND-ENE-RAIL,Share of CO2 emissions from rail in total CO2 emissions from transport,2002,2002,0.318938057,,
ITA,Italy,IND-ENE-RAIL,Share of CO2 emissions from rail in total CO2 emissions from transport,2003,2003,0.342075956,,
ITA,Italy,IND-ENE-RAIL,Share of CO2 emissions from rail in total CO2 emissions from transport,2004,2004,0.292671375,,
ITA,Italy,IND-ENE-RAIL,Share of CO2 emissions from rail in total CO2 emissions from transport,2005,2005,0.249024953,,
ITA,Italy,IND-ENE-RAIL,Share of CO2 emissions from rail in total CO2 emissions from transport,2006,2006,0.284527561,,
ITA,Italy,IND-ENE-RAIL,Share of CO2 emissions from rail in total CO2 emissions from transport,2007,2007,0.26572273,,
ITA,Italy,IND-ENE-RAIL,Share of CO2 emissions from rail in total CO2 emissions from transport,2008,2008,0.187373388,,
ITA,Italy,IND-ENE-RAIL,Share of CO2 emissions from rail in total CO2 emissions from transport,2009,2009,0.169347503,,
ITA,Italy,IND-ENE-RAIL,Share of CO2 emissions from rail in total CO2 emissions from transport,2010,2010,0.182136527,,
ITA,Italy,IND-ENE-RAIL,Share of CO2 emissions from rail in total CO2 emissions from transport,2011,2011,0.130141152,,
