COU,Country,VAR,Indicator,YEAR,Year,Value,Flag Codes,Flags
KOR,Korea,IND-EQUI-REGTRUK-SHARE,Share of first registrations of brand new goods vehicles in first registration of brand new road vehicles,2012,2012,14.52080908,,
KOR,Korea,IND-EQUI-REGTRUK-SHARE,Share of first registrations of brand new goods vehicles in first registration of brand new road vehicles,2013,2013,15.79128106,,
KOR,Korea,IND-EQUI-REGTRUK-SHARE,Share of first registrations of brand new goods vehicles in first registration of brand new road vehicles,2014,2014,15.984937,,
KOR,Korea,IND-EQUI-REGTRUK-SHARE,Share of first registrations of brand new goods vehicles in first registration of brand new road vehicles,2015,2015,15.46273172,,
KOR,Korea,IND-EQUI-REGTRUK-SHARE,Share of first registrations of brand new goods vehicles in first registration of brand new road vehicles,2016,2016,14.90692886,,
KOR,Korea,IND-EQUI-REGTRUK-SHARE,Share of first registrations of brand new goods vehicles in first registration of brand new road vehicles,2017,2017,15.6136327,,
KOR,Korea,IND-EQUI-REGTRUK-SHARE,Share of first registrations of brand new goods vehicles in first registration of brand new road vehicles,2018,2018,16.00146746,,
KOR,Korea,IND-EQUI-REGTRUK-SHARE,Share of first registrations of brand new goods vehicles in first registration of brand new road vehicles,2019,2019,15.96280629,,
KOR,Korea,IND-EQUI-RAILSEATS-GDP,Rail passenger seats and berths per one million units of current USD GDP,2008,2008,0.095516348,,
KOR,Korea,IND-EQUI-RAILSEATS-GDP,Rail passenger seats and berths per one million units of current USD GDP,2009,2009,0.207654735,,
KOR,Korea,IND-EQUI-RAILSEATS-GDP,Rail passenger seats and berths per one million units of current USD GDP,2010,2010,0.084988905,,
KOR,Korea,IND-EQUI-RAILSEATS-GDP,Rail passenger seats and berths per one million units of current USD GDP,2011,2011,0.0718659,,
KOR,Korea,IND-EQUI-RAILSEATS-GDP,Rail passenger seats and berths per one million units of current USD GDP,2012,2012,0.059223533,,
KOR,Korea,IND-EQUI-RAILSEATS-GDP,Rail passenger seats and berths per one million units of current USD GDP,2013,2013,0.052549061,,
KOR,Korea,IND-EQUI-RAILSEATS-GDP,Rail passenger seats and berths per one million units of current USD GDP,2014,2014,0.043556699,,
KOR,Korea,IND-EQUI-RAILSEATS-GDP,Rail passenger seats and berths per one million units of current USD GDP,2015,2015,0.044107777,,
KOR,Korea,IND-EQUI-RAILTONS-GDP,Rail freight loading capacity per one million units of current USD GDP,2000,2000,0.705113735,,
KOR,Korea,IND-EQUI-RAILTONS-GDP,Rail freight loading capacity per one million units of current USD GDP,2001,2001,0.762673615,,
KOR,Korea,IND-EQUI-RAILTONS-GDP,Rail freight loading capacity per one million units of current USD GDP,2002,2002,0.716446726,,
KOR,Korea,IND-EQUI-RAILTONS-GDP,Rail freight loading capacity per one million units of current USD GDP,2003,2003,0.66636415,,
KOR,Korea,IND-EQUI-RAILTONS-GDP,Rail freight loading capacity per one million units of current USD GDP,2004,2004,0.581668182,,
KOR,Korea,IND-EQUI-RAILTONS-GDP,Rail freight loading capacity per one million units of current USD GDP,2007,2007,0.550592033,,
KOR,Korea,IND-EQUI-RAILTONS-GDP,Rail freight loading capacity per one million units of current USD GDP,2008,2008,0.640019109,,
KOR,Korea,IND-EQUI-RAILTONS-GDP,Rail freight loading capacity per one million units of current USD GDP,2009,2009,0.678864892,,
KOR,Korea,IND-EQUI-RAILTONS-GDP,Rail freight loading capacity per one million units of current USD GDP,2010,2010,0.569823282,,
KOR,Korea,IND-EQUI-RAILTONS-GDP,Rail freight loading capacity per one million units of current USD GDP,2011,2011,0.518174332,,
KOR,Korea,IND-EQUI-RAILTONS-GDP,Rail freight loading capacity per one million units of current USD GDP,2012,2012,0.502859135,,
KOR,Korea,IND-EQUI-RAILTONS-GDP,Rail freight loading capacity per one million units of current USD GDP,2013,2013,0.439673271,,
KOR,Korea,IND-EQUI-RAILTONS-GDP,Rail freight loading capacity per one million units of current USD GDP,2014,2014,0.396600278,,
KOR,Korea,IND-EQUI-RAILTONS-GDP,Rail freight loading capacity per one million units of current USD GDP,2015,2015,0.389863167,,
KOR,Korea,IND-EQUI-RAILTONS-GDP,Rail freight loading capacity per one million units of current USD GDP,2016,2016,0.379352455,,
KOR,Korea,IND-EQUI-RAILTONS-GDP,Rail freight loading capacity per one million units of current USD GDP,2017,2017,0.345400883,,
KOR,Korea,IND-EQUI-RAILTONS-GDP,Rail freight loading capacity per one million units of current USD GDP,2018,2018,0.316194173,,
KOR,Korea,IND-EQUI-RAILTONS-GDP,Rail freight loading capacity per one million units of current USD GDP,2019,2019,0.326850028,,
KOR,Korea,IND-EQUI-RAILSEATS-PC,Rail passenger seats and berths per one thousand inhabitants,2008,2008,2.039314962,,
KOR,Korea,IND-EQUI-RAILSEATS-PC,Rail passenger seats and berths per one thousand inhabitants,2009,2009,3.975311429,,
KOR,Korea,IND-EQUI-RAILSEATS-PC,Rail passenger seats and berths per one thousand inhabitants,2010,2010,1.962158055,,
KOR,Korea,IND-EQUI-RAILSEATS-PC,Rail passenger seats and berths per one thousand inhabitants,2011,2011,1.80356555,,
KOR,Korea,IND-EQUI-RAILSEATS-PC,Rail passenger seats and berths per one thousand inhabitants,2012,2012,1.508231508,,
KOR,Korea,IND-EQUI-RAILSEATS-PC,Rail passenger seats and berths per one thousand inhabitants,2013,2013,1.428427152,,
KOR,Korea,IND-EQUI-RAILSEATS-PC,Rail passenger seats and berths per one thousand inhabitants,2014,2014,1.274014906,,
KOR,Korea,IND-EQUI-RAILSEATS-PC,Rail passenger seats and berths per one thousand inhabitants,2015,2015,1.267314852,,
KOR,Korea,IND-EQUI-RAILTONS-PC,Rail freight loading capacity per one thousand inhabitants,2000,2000,8.642593615,,
KOR,Korea,IND-EQUI-RAILTONS-PC,Rail freight loading capacity per one thousand inhabitants,2001,2001,8.81742778,,
KOR,Korea,IND-EQUI-RAILTONS-PC,Rail freight loading capacity per one thousand inhabitants,2002,2002,9.432080807,,
KOR,Korea,IND-EQUI-RAILTONS-PC,Rail freight loading capacity per one thousand inhabitants,2003,2003,9.777432002,,
KOR,Korea,IND-EQUI-RAILTONS-PC,Rail freight loading capacity per one thousand inhabitants,2004,2004,9.595275156,,
KOR,Korea,IND-EQUI-RAILTONS-PC,Rail freight loading capacity per one thousand inhabitants,2007,2007,13.26178623,,
KOR,Korea,IND-EQUI-RAILTONS-PC,Rail freight loading capacity per one thousand inhabitants,2008,2008,13.6646823,,
KOR,Korea,IND-EQUI-RAILTONS-PC,Rail freight loading capacity per one thousand inhabitants,2009,2009,12.99608876,,
KOR,Korea,IND-EQUI-RAILTONS-PC,Rail freight loading capacity per one thousand inhabitants,2010,2010,13.15563883,,
KOR,Korea,IND-EQUI-RAILTONS-PC,Rail freight loading capacity per one thousand inhabitants,2011,2011,13.00423949,,
KOR,Korea,IND-EQUI-RAILTONS-PC,Rail freight loading capacity per one thousand inhabitants,2012,2012,12.80619288,,
KOR,Korea,IND-EQUI-RAILTONS-PC,Rail freight loading capacity per one thousand inhabitants,2013,2013,11.95152152,,
KOR,Korea,IND-EQUI-RAILTONS-PC,Rail freight loading capacity per one thousand inhabitants,2014,2014,11.6003893,,
KOR,Korea,IND-EQUI-RAILTONS-PC,Rail freight loading capacity per one thousand inhabitants,2015,2015,11.20163861,,
KOR,Korea,IND-EQUI-RAILTONS-PC,Rail freight loading capacity per one thousand inhabitants,2016,2016,11.11080458,,
KOR,Korea,IND-EQUI-RAILTONS-PC,Rail freight loading capacity per one thousand inhabitants,2017,2017,10.92048542,,
KOR,Korea,IND-EQUI-RAILTONS-PC,Rail freight loading capacity per one thousand inhabitants,2018,2018,10.54199758,,
KOR,Korea,IND-EQUI-RAILTONS-PC,Rail freight loading capacity per one thousand inhabitants,2019,2019,10.38140329,,
KOR,Korea,IND-EQUI-AIRSEATS-GDP,Available seat capacity for scheduled flight per one thousand units of current USD GDP,2004,2004,0.023021582,,
KOR,Korea,IND-EQUI-AIRSEATS-GDP,Available seat capacity for scheduled flight per one thousand units of current USD GDP,2005,2005,0.021420511,,
KOR,Korea,IND-EQUI-AIRSEATS-GDP,Available seat capacity for scheduled flight per one thousand units of current USD GDP,2006,2006,0.021593994,,
KOR,Korea,IND-EQUI-AIRSEATS-GDP,Available seat capacity for scheduled flight per one thousand units of current USD GDP,2007,2007,0.021923521,,
KOR,Korea,IND-EQUI-AIRSEATS-GDP,Available seat capacity for scheduled flight per one thousand units of current USD GDP,2008,2008,0.024398175,,
KOR,Korea,IND-EQUI-AIRSEATS-GDP,Available seat capacity for scheduled flight per one thousand units of current USD GDP,2009,2009,0.025362056,,
KOR,Korea,IND-EQUI-AIRSEATS-GDP,Available seat capacity for scheduled flight per one thousand units of current USD GDP,2010,2010,0.0219573,,
KOR,Korea,IND-EQUI-AIRSEATS-GDP,Available seat capacity for scheduled flight per one thousand units of current USD GDP,2011,2011,0.022036632,,
KOR,Korea,IND-EQUI-AIRSEATS-GDP,Available seat capacity for scheduled flight per one thousand units of current USD GDP,2012,2012,0.024153172,,
KOR,Korea,IND-EQUI-AIRSEATS-GDP,Available seat capacity for scheduled flight per one thousand units of current USD GDP,2013,2013,0.023994961,,
KOR,Korea,IND-EQUI-AIRSEATS-GDP,Available seat capacity for scheduled flight per one thousand units of current USD GDP,2014,2014,0.024101031,,
KOR,Korea,IND-EQUI-AIRSEATS-GDP,Available seat capacity for scheduled flight per one thousand units of current USD GDP,2015,2015,0.026419312,,
KOR,Korea,IND-EQUI-AIRSEATS-GDP,Available seat capacity for scheduled flight per one thousand units of current USD GDP,2016,2016,0.029186346,,
KOR,Korea,IND-EQUI-AIRSEATS-PC,Available seat capacity for scheduled flight per one thousand inhabitants,2004,2004,379.7670625,,
KOR,Korea,IND-EQUI-AIRSEATS-PC,Available seat capacity for scheduled flight per one thousand inhabitants,2005,2005,415.6115275,,
KOR,Korea,IND-EQUI-AIRSEATS-PC,Available seat capacity for scheduled flight per one thousand inhabitants,2006,2006,469.5285086,,
KOR,Korea,IND-EQUI-AIRSEATS-PC,Available seat capacity for scheduled flight per one thousand inhabitants,2007,2007,528.0589548,,
KOR,Korea,IND-EQUI-AIRSEATS-PC,Available seat capacity for scheduled flight per one thousand inhabitants,2008,2008,520.9114893,,
KOR,Korea,IND-EQUI-AIRSEATS-PC,Available seat capacity for scheduled flight per one thousand inhabitants,2009,2009,485.527442,,
KOR,Korea,IND-EQUI-AIRSEATS-PC,Available seat capacity for scheduled flight per one thousand inhabitants,2010,2010,506.9331482,,
KOR,Korea,IND-EQUI-AIRSEATS-PC,Available seat capacity for scheduled flight per one thousand inhabitants,2011,2011,553.0371107,,
KOR,Korea,IND-EQUI-AIRSEATS-PC,Available seat capacity for scheduled flight per one thousand inhabitants,2012,2012,615.1030363,,
KOR,Korea,IND-EQUI-AIRSEATS-PC,Available seat capacity for scheduled flight per one thousand inhabitants,2013,2013,652.2486425,,
KOR,Korea,IND-EQUI-AIRSEATS-PC,Available seat capacity for scheduled flight per one thousand inhabitants,2014,2014,704.9449108,,
KOR,Korea,IND-EQUI-AIRSEATS-PC,Available seat capacity for scheduled flight per one thousand inhabitants,2015,2015,759.0857832,,
KOR,Korea,IND-EQUI-AIRSEATS-PC,Available seat capacity for scheduled flight per one thousand inhabitants,2016,2016,854.8350854,,
LVA,Latvia,IND-EQUI-MOTVEH-GDP,Road motor vehicles per one million units of current USD GDP,2013,2013,25.82599966,,
LVA,Latvia,IND-EQUI-MOTVEH-GDP,Road motor vehicles per one million units of current USD GDP,2014,2014,25.38719181,,
LVA,Latvia,IND-EQUI-MOTVEH-GDP,Road motor vehicles per one million units of current USD GDP,2015,2015,30.42714871,,
LVA,Latvia,IND-EQUI-MOTVEH-GDP,Road motor vehicles per one million units of current USD GDP,2016,2016,29.10471638,,
LVA,Latvia,IND-EQUI-MOTVEH-GDP,Road motor vehicles per one million units of current USD GDP,2017,2017,27.72953649,,
LVA,Latvia,IND-EQUI-MOTVEH-GDP,Road motor vehicles per one million units of current USD GDP,2018,2018,25.147885,,
LVA,Latvia,IND-EQUI-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2000,2000,70.17487529,,
LVA,Latvia,IND-EQUI-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2001,2001,70.33560172,,
LVA,Latvia,IND-EQUI-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2002,2002,64.96413961,,
LVA,Latvia,IND-EQUI-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2003,2003,55.31411,,
LVA,Latvia,IND-EQUI-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2004,2004,47.79311199,,
LVA,Latvia,IND-EQUI-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2005,2005,43.90569891,,
LVA,Latvia,IND-EQUI-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2006,2006,38.34519121,,
LVA,Latvia,IND-EQUI-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2007,2007,29.28412989,,
LVA,Latvia,IND-EQUI-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2008,2008,26.16199939,,
LVA,Latvia,IND-EQUI-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2009,2009,34.44551436,,
LVA,Latvia,IND-EQUI-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2010,2010,26.74603312,B,Break
LVA,Latvia,IND-EQUI-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2011,2011,21.4919316,,
LVA,Latvia,IND-EQUI-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2012,2012,21.94265511,,
LVA,Latvia,IND-EQUI-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2013,2013,20.96285511,,
LVA,Latvia,IND-EQUI-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2014,2014,20.93262243,,
LVA,Latvia,IND-EQUI-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2015,2015,25.05626273,,
LVA,Latvia,IND-EQUI-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2016,2016,23.93172483,,
LVA,Latvia,IND-EQUI-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2017,2017,22.77726727,,
LVA,Latvia,IND-EQUI-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2018,2018,20.6284284,,
LVA,Latvia,IND-EQUI-MOTCYCL-GDP,Motorcycles per one million units of current USD GDP,2000,2000,2.60887198,,
LVA,Latvia,IND-EQUI-MOTCYCL-GDP,Motorcycles per one million units of current USD GDP,2001,2001,2.56769341,,
LVA,Latvia,IND-EQUI-MOTCYCL-GDP,Motorcycles per one million units of current USD GDP,2002,2002,2.329516878,,
LVA,Latvia,IND-EQUI-MOTCYCL-GDP,Motorcycles per one million units of current USD GDP,2003,2003,1.952062135,,
LVA,Latvia,IND-EQUI-MOTCYCL-GDP,Motorcycles per one million units of current USD GDP,2004,2004,1.670564658,,
LVA,Latvia,IND-EQUI-MOTCYCL-GDP,Motorcycles per one million units of current USD GDP,2005,2005,1.489919548,,
LVA,Latvia,IND-EQUI-MOTCYCL-GDP,Motorcycles per one million units of current USD GDP,2006,2006,1.269294355,,
LVA,Latvia,IND-EQUI-MOTCYCL-GDP,Motorcycles per one million units of current USD GDP,2007,2007,0.99903974,,
LVA,Latvia,IND-EQUI-MOTCYCL-GDP,Motorcycles per one million units of current USD GDP,2008,2008,0.957877563,,
LVA,Latvia,IND-EQUI-MOTCYCL-GDP,Motorcycles per one million units of current USD GDP,2009,2009,1.279455969,,
LVA,Latvia,IND-EQUI-MOTCYCL-GDP,Motorcycles per one million units of current USD GDP,2010,2010,0.722066436,B,Break
LVA,Latvia,IND-EQUI-MOTCYCL-GDP,Motorcycles per one million units of current USD GDP,2011,2011,0.610199292,,
LVA,Latvia,IND-EQUI-MOTCYCL-GDP,Motorcycles per one million units of current USD GDP,2012,2012,0.634533021,,
LVA,Latvia,IND-EQUI-MOTCYCL-GDP,Motorcycles per one million units of current USD GDP,2013,2013,0.61398769,,
LVA,Latvia,IND-EQUI-MOTCYCL-GDP,Motorcycles per one million units of current USD GDP,2014,2014,0.630302649,,
LVA,Latvia,IND-EQUI-MOTCYCL-GDP,Motorcycles per one million units of current USD GDP,2015,2015,0.783773867,,
LVA,Latvia,IND-EQUI-MOTCYCL-GDP,Motorcycles per one million units of current USD GDP,2016,2016,0.732497563,,
LVA,Latvia,IND-EQUI-MOTCYCL-GDP,Motorcycles per one million units of current USD GDP,2017,2017,0.732203839,,
LVA,Latvia,IND-EQUI-MOTCYCL-GDP,Motorcycles per one million units of current USD GDP,2018,2018,0.691061867,,
LVA,Latvia,IND-EQUI-GOODVEH-GDP,Goods road motor vehicles per one million units of current USD GDP,2000,2000,12.23775214,,
LVA,Latvia,IND-EQUI-GOODVEH-GDP,Goods road motor vehicles per one million units of current USD GDP,2001,2001,11.96257163,,
LVA,Latvia,IND-EQUI-GOODVEH-GDP,Goods road motor vehicles per one million units of current USD GDP,2002,2002,10.77663889,,
LVA,Latvia,IND-EQUI-GOODVEH-GDP,Goods road motor vehicles per one million units of current USD GDP,2003,2003,8.916406082,,
LVA,Latvia,IND-EQUI-GOODVEH-GDP,Goods road motor vehicles per one million units of current USD GDP,2004,2004,7.488353795,,
LVA,Latvia,IND-EQUI-GOODVEH-GDP,Goods road motor vehicles per one million units of current USD GDP,2005,2005,6.69467284,,
LVA,Latvia,IND-EQUI-GOODVEH-GDP,Goods road motor vehicles per one million units of current USD GDP,2006,2006,5.649082926,,
LVA,Latvia,IND-EQUI-GOODVEH-GDP,Goods road motor vehicles per one million units of current USD GDP,2007,2007,4.194219318,,
LVA,Latvia,IND-EQUI-GOODVEH-GDP,Goods road motor vehicles per one million units of current USD GDP,2008,2008,3.640349817,,
LVA,Latvia,IND-EQUI-GOODVEH-GDP,Goods road motor vehicles per one million units of current USD GDP,2009,2009,4.593700204,,
LVA,Latvia,IND-EQUI-GOODVEH-GDP,Goods road motor vehicles per one million units of current USD GDP,2010,2010,3.007909985,B,Break
LVA,Latvia,IND-EQUI-GOODVEH-GDP,Goods road motor vehicles per one million units of current USD GDP,2011,2011,2.548200669,,
LVA,Latvia,IND-EQUI-GOODVEH-GDP,Goods road motor vehicles per one million units of current USD GDP,2012,2012,2.707918199,,
LVA,Latvia,IND-EQUI-GOODVEH-GDP,Goods road motor vehicles per one million units of current USD GDP,2013,2013,2.639350966,,
LVA,Latvia,IND-EQUI-GOODVEH-GDP,Goods road motor vehicles per one million units of current USD GDP,2014,2014,2.647767554,,
LVA,Latvia,IND-EQUI-GOODVEH-GDP,Goods road motor vehicles per one million units of current USD GDP,2015,2015,3.173249141,,
LVA,Latvia,IND-EQUI-GOODVEH-GDP,Goods road motor vehicles per one million units of current USD GDP,2016,2016,3.029114696,,
LVA,Latvia,IND-EQUI-GOODVEH-GDP,Goods road motor vehicles per one million units of current USD GDP,2017,2017,2.878572549,,
LVA,Latvia,IND-EQUI-GOODVEH-GDP,Goods road motor vehicles per one million units of current USD GDP,2018,2018,2.599853253,,
LVA,Latvia,IND-EQUI-MOTVEH-PC,Road motor vehicles per one thousand inhabitants,2013,2013,388.4536136,,
LVA,Latvia,IND-EQUI-MOTVEH-PC,Road motor vehicles per one thousand inhabitants,2014,2014,400.1350198,,
LVA,Latvia,IND-EQUI-MOTVEH-PC,Road motor vehicles per one thousand inhabitants,2015,2015,416.9874798,,
LVA,Latvia,IND-EQUI-MOTVEH-PC,Road motor vehicles per one thousand inhabitants,2016,2016,412.2111499,,
LVA,Latvia,IND-EQUI-MOTVEH-PC,Road motor vehicles per one thousand inhabitants,2017,2017,432.2084512,,
LVA,Latvia,IND-EQUI-MOTVEH-PC,Road motor vehicles per one thousand inhabitants,2018,2018,447.7649657,,
LVA,Latvia,IND-EQUI-PASSCAR-PC,Passenger cars per one thousand inhabitants,2000,2000,235.1798272,,
LVA,Latvia,IND-EQUI-PASSCAR-PC,Passenger cars per one thousand inhabitants,2001,2001,250.816158,,
LVA,Latvia,IND-EQUI-PASSCAR-PC,Passenger cars per one thousand inhabitants,2002,2002,267.9885879,,
LVA,Latvia,IND-EQUI-PASSCAR-PC,Passenger cars per one thousand inhabitants,2003,2003,283.615718,,
LVA,Latvia,IND-EQUI-PASSCAR-PC,Passenger cars per one thousand inhabitants,2004,2004,303.1652735,,
LVA,Latvia,IND-EQUI-PASSCAR-PC,Passenger cars per one thousand inhabitants,2005,2005,331.6063657,,
LVA,Latvia,IND-EQUI-PASSCAR-PC,Passenger cars per one thousand inhabitants,2006,2006,370.5490144,,
LVA,Latvia,IND-EQUI-PASSCAR-PC,Passenger cars per one thousand inhabitants,2007,2007,411.2437935,,
LVA,Latvia,IND-EQUI-PASSCAR-PC,Passenger cars per one thousand inhabitants,2008,2008,428.4299704,,
LVA,Latvia,IND-EQUI-PASSCAR-PC,Passenger cars per one thousand inhabitants,2009,2009,422.2454544,,
LVA,Latvia,IND-EQUI-PASSCAR-PC,Passenger cars per one thousand inhabitants,2010,2010,303.5248182,B,Break
LVA,Latvia,IND-EQUI-PASSCAR-PC,Passenger cars per one thousand inhabitants,2011,2011,297.2847135,,
LVA,Latvia,IND-EQUI-PASSCAR-PC,Passenger cars per one thousand inhabitants,2012,2012,303.9198867,,
LVA,Latvia,IND-EQUI-PASSCAR-PC,Passenger cars per one thousand inhabitants,2013,2013,315.3061615,,
LVA,Latvia,IND-EQUI-PASSCAR-PC,Passenger cars per one thousand inhabitants,2014,2014,329.9252376,,
LVA,Latvia,IND-EQUI-PASSCAR-PC,Passenger cars per one thousand inhabitants,2015,2015,343.3824165,,
LVA,Latvia,IND-EQUI-PASSCAR-PC,Passenger cars per one thousand inhabitants,2016,2016,338.9458836,,
LVA,Latvia,IND-EQUI-PASSCAR-PC,Passenger cars per one thousand inhabitants,2017,2017,355.0195444,,
LVA,Latvia,IND-EQUI-PASSCAR-PC,Passenger cars per one thousand inhabitants,2018,2018,367.2948058,,
LVA,Latvia,IND-EQUI-MOTCYCL-PC,Motorcycles per one thousand inhabitants,2000,2000,8.74321556,,
LVA,Latvia,IND-EQUI-MOTCYCL-PC,Motorcycles per one thousand inhabitants,2001,2001,9.156372878,,
LVA,Latvia,IND-EQUI-MOTCYCL-PC,Motorcycles per one thousand inhabitants,2002,2002,9.609669925,,
LVA,Latvia,IND-EQUI-MOTCYCL-PC,Motorcycles per one thousand inhabitants,2003,2003,10.00893811,,
LVA,Latvia,IND-EQUI-MOTCYCL-PC,Motorcycles per one thousand inhabitants,2004,2004,10.59686575,,
LVA,Latvia,IND-EQUI-MOTCYCL-PC,Motorcycles per one thousand inhabitants,2005,2005,11.25290837,,
LVA,Latvia,IND-EQUI-MOTCYCL-PC,Motorcycles per one thousand inhabitants,2006,2006,12.26583458,,
LVA,Latvia,IND-EQUI-MOTCYCL-PC,Motorcycles per one thousand inhabitants,2007,2007,14.02974561,,
LVA,Latvia,IND-EQUI-MOTCYCL-PC,Motorcycles per one thousand inhabitants,2008,2008,15.68624209,,
LVA,Latvia,IND-EQUI-MOTCYCL-PC,Motorcycles per one thousand inhabitants,2009,2009,15.6840296,,
LVA,Latvia,IND-EQUI-MOTCYCL-PC,Motorcycles per one thousand inhabitants,2010,2010,8.194302414,B,Break
LVA,Latvia,IND-EQUI-MOTCYCL-PC,Motorcycles per one thousand inhabitants,2011,2011,8.440512713,,
LVA,Latvia,IND-EQUI-MOTCYCL-PC,Motorcycles per one thousand inhabitants,2012,2012,8.788690466,,
LVA,Latvia,IND-EQUI-MOTCYCL-PC,Motorcycles per one thousand inhabitants,2013,2013,9.235101834,,
LVA,Latvia,IND-EQUI-MOTCYCL-PC,Motorcycles per one thousand inhabitants,2014,2014,9.934386006,,
LVA,Latvia,IND-EQUI-MOTCYCL-PC,Motorcycles per one thousand inhabitants,2015,2015,10.74119342,,
LVA,Latvia,IND-EQUI-MOTCYCL-PC,Motorcycles per one thousand inhabitants,2016,2016,10.37438946,,
LVA,Latvia,IND-EQUI-MOTCYCL-PC,Motorcycles per one thousand inhabitants,2017,2017,11.41254876,,
LVA,Latvia,IND-EQUI-MOTCYCL-PC,Motorcycles per one thousand inhabitants,2018,2018,12.30454541,,
LVA,Latvia,IND-EQUI-GOODVEH-PC,Goods road motor vehicles per one thousand inhabitants,2000,2000,41.0128614,,
LVA,Latvia,IND-EQUI-GOODVEH-PC,Goods road motor vehicles per one thousand inhabitants,2001,2001,42.65842878,,
LVA,Latvia,IND-EQUI-GOODVEH-PC,Goods road motor vehicles per one thousand inhabitants,2002,2002,44.4555451,,
LVA,Latvia,IND-EQUI-GOODVEH-PC,Goods road motor vehicles per one thousand inhabitants,2003,2003,45.71768238,,
LVA,Latvia,IND-EQUI-GOODVEH-PC,Goods road motor vehicles per one thousand inhabitants,2004,2004,47.50075338,,
LVA,Latvia,IND-EQUI-GOODVEH-PC,Goods road motor vehicles per one thousand inhabitants,2005,2005,50.56282409,,
LVA,Latvia,IND-EQUI-GOODVEH-PC,Goods road motor vehicles per one thousand inhabitants,2006,2006,54.58995103,,
LVA,Latvia,IND-EQUI-GOODVEH-PC,Goods road motor vehicles per one thousand inhabitants,2007,2007,58.90038972,,
LVA,Latvia,IND-EQUI-GOODVEH-PC,Goods road motor vehicles per one thousand inhabitants,2008,2008,59.61451728,,
LVA,Latvia,IND-EQUI-GOODVEH-PC,Goods road motor vehicles per one thousand inhabitants,2009,2009,56.3112227,,
LVA,Latvia,IND-EQUI-GOODVEH-PC,Goods road motor vehicles per one thousand inhabitants,2010,2010,34.13498097,B,Break
LVA,Latvia,IND-EQUI-GOODVEH-PC,Goods road motor vehicles per one thousand inhabitants,2011,2011,35.24769761,,
LVA,Latvia,IND-EQUI-GOODVEH-PC,Goods road motor vehicles per one thousand inhabitants,2012,2012,37.50640878,,
LVA,Latvia,IND-EQUI-GOODVEH-PC,Goods road motor vehicles per one thousand inhabitants,2013,2013,39.6989636,,
LVA,Latvia,IND-EQUI-GOODVEH-PC,Goods road motor vehicles per one thousand inhabitants,2014,2014,41.73224555,,
LVA,Latvia,IND-EQUI-GOODVEH-PC,Goods road motor vehicles per one thousand inhabitants,2015,2015,43.48764897,,
LVA,Latvia,IND-EQUI-GOODVEH-PC,Goods road motor vehicles per one thousand inhabitants,2016,2016,42.90146091,,
LVA,Latvia,IND-EQUI-GOODVEH-PC,Goods road motor vehicles per one thousand inhabitants,2017,2017,44.86708186,,
LVA,Latvia,IND-EQUI-GOODVEH-PC,Goods road motor vehicles per one thousand inhabitants,2018,2018,46.29109774,,
LVA,Latvia,IND-EQUI-PASSCAR-SHARE,Share of passenger cars in total road motor vehicles,2013,2013,81.16957868,,
LVA,Latvia,IND-EQUI-PASSCAR-SHARE,Share of passenger cars in total road motor vehicles,2014,2014,82.45347727,,
LVA,Latvia,IND-EQUI-PASSCAR-SHARE,Share of passenger cars in total road motor vehicles,2015,2015,82.34837571,,
LVA,Latvia,IND-EQUI-PASSCAR-SHARE,Share of passenger cars in total road motor vehicles,2016,2016,82.22627742,,
LVA,Latvia,IND-EQUI-PASSCAR-SHARE,Share of passenger cars in total road motor vehicles,2017,2017,82.140815,,
LVA,Latvia,IND-EQUI-PASSCAR-SHARE,Share of passenger cars in total road motor vehicles,2018,2018,82.02848233,,
LVA,Latvia,IND-EQUI-MOTCYCL-SHARE,Share of motorcycles in total road motor vehicles,2013,2013,2.377401448,,
LVA,Latvia,IND-EQUI-MOTCYCL-SHARE,Share of motorcycles in total road motor vehicles,2014,2014,2.482758448,,
LVA,Latvia,IND-EQUI-MOTCYCL-SHARE,Share of motorcycles in total road motor vehicles,2015,2015,2.5759031,,
LVA,Latvia,IND-EQUI-MOTCYCL-SHARE,Share of motorcycles in total road motor vehicles,2016,2016,2.516765853,,
LVA,Latvia,IND-EQUI-MOTCYCL-SHARE,Share of motorcycles in total road motor vehicles,2017,2017,2.640519575,,
